node_1,node_2,sim,course
"Biopoetics: An Evolutionary Approach to Art, Literature, Music and Religion",mind,0.5654933,True
"Biopoetics: An Evolutionary Approach to Art, Literature, Music and Religion",human nature,0.613047,True
"Biopoetics: An Evolutionary Approach to Art, Literature, Music and Religion",evolutionary theory,0.6829962,True
"Biopoetics: An Evolutionary Approach to Art, Literature, Music and Religion",mate mind,0.5180373,True
"Biopoetics: An Evolutionary Approach to Art, Literature, Music and Religion",adaptation,0.5989967,True
"Biopoetics: An Evolutionary Approach to Art, Literature, Music and Religion",artistic,0.5981177,True
"Biopoetics: An Evolutionary Approach to Art, Literature, Music and Religion",several theme,0.5747983,True
"Biopoetics: An Evolutionary Approach to Art, Literature, Music and Religion",origin,0.5133722,True
"Biopoetics: An Evolutionary Approach to Art, Literature, Music and Religion",rhythm,0.5529972,True
"Acts of Literature: The Role of prose, Poetry and Plays in a Changing World",literary work,0.6696065,True
"Acts of Literature: The Role of prose, Poetry and Plays in a Changing World",act,0.59527946,True
"Acts of Literature: The Role of prose, Poetry and Plays in a Changing World",brecht,0.573828,True
"Acts of Literature: The Role of prose, Poetry and Plays in a Changing World",reading,0.5120527,True
"Acts of Literature: The Role of prose, Poetry and Plays in a Changing World",fascist literature,0.5717311,True
"Acts of Literature: The Role of prose, Poetry and Plays in a Changing World",foucault,0.5639982,True
"Acts of Literature: The Role of prose, Poetry and Plays in a Changing World",intellectualtory,0.5363152,True
"Acts of Literature: The Role of prose, Poetry and Plays in a Changing World",minority literature,0.5857094,True
"Acts of Literature: The Role of prose, Poetry and Plays in a Changing World",role literature,0.701167,True
"Acts of Literature: The Role of prose, Poetry and Plays in a Changing World",prose,0.59135866,True
"Acts of Literature: The Role of prose, Poetry and Plays in a Changing World",social realism,0.55127275,True
"Acts of Literature: The Role of prose, Poetry and Plays in a Changing World",role,0.60142654,True
"Acts of Literature: The Role of prose, Poetry and Plays in a Changing World",function,0.554877,True
"Acts of Literature: The Role of prose, Poetry and Plays in a Changing World",societal change,0.6028032,True
"Acts of Literature: The Role of prose, Poetry and Plays in a Changing World",catharsis,0.5856475,True
"Acts of Literature: The Role of prose, Poetry and Plays in a Changing World",literature,0.5747758,True
"Acts of Literature: The Role of prose, Poetry and Plays in a Changing World",literary act,0.70283073,True
Philosophy of Language,language,0.57807845,True
Philosophy of Language,otphilosopher,0.5857679,True
Philosophy of Language,economic theory,0.521737,True
Philosophy of Language,frege,0.58367014,True
Philosophy of Language,epistemology,0.65912086,True
Philosophy of Language,think,0.5247281,True
Philosophy of Language,philosopwhitehead,0.70013744,True
Philosophy of Language,wittgenstein,0.58790463,True
Philosophy of Language,philosophical thought,0.6816831,True
Philosophy of Language,philosophy,0.65289384,True
Philosophy of Language,philosophical,0.67272556,True
Philosophy of Language,immanuel kant,0.5625601,True
Philosophy of Language,david hume,0.5551882,True
Philosophy of Language,philosopher,0.6411719,True
Distributive Justice in Contemporary Political Philosophy,Associate justice,0.5177438,True
Distributive Justice in Contemporary Political Philosophy,political philosophytory,0.74770737,True
Distributive Justice in Contemporary Political Philosophy,political philosophy,0.7304129,True
Distributive Justice in Contemporary Political Philosophy,political theory,0.7035127,True
Distributive Justice in Contemporary Political Philosophy,western political philosophy,0.704725,True
Distributive Justice in Contemporary Political Philosophy,contemporary political thought,0.7227253,True
Distributive Justice in Contemporary Political Philosophy,justice,0.61428,True
Distributive Justice in Contemporary Political Philosophy,modern political philosopher,0.74250776,True
Distributive Justice in Contemporary Political Philosophy,john rawls,0.6280567,True
Distributive Justice in Contemporary Political Philosophy,political philosopher,0.7379591,True
Distributive Justice in Contemporary Political Philosophy,social cooperation,0.60896385,True
Distributive Justice in Contemporary Political Philosophy,political philosophizing,0.68733066,True
Distributive Justice in Contemporary Political Philosophy,theory,0.5651999,True
Distributive Justice in Contemporary Political Philosophy,prominent political philosopher,0.7246539,True
Distributive Justice in Contemporary Political Philosophy,certaethical claim,0.5880374,True
Distributive Justice in Contemporary Political Philosophy,contemporary political philosophy,0.75936824,True
"Science and Technology Studies 2: Science, Power and Construction of Facts",researcher,0.56477976,True
"Science and Technology Studies 2: Science, Power and Construction of Facts",social power structure,0.658414,True
"Science and Technology Studies 2: Science, Power and Construction of Facts",technoscience,0.634525,True
"Science and Technology Studies 2: Science, Power and Construction of Facts",lecture,0.5584265,True
"Science and Technology Studies 2: Science, Power and Construction of Facts",technology,0.509586,True
"Science and Technology Studies 2: Science, Power and Construction of Facts",powerfulstitution,0.5603698,True
"Science and Technology Studies 2: Science, Power and Construction of Facts",scientific,0.6102459,True
"Science and Technology Studies 2: Science, Power and Construction of Facts",production,0.55424833,True
"Science and Technology Studies 2: Science, Power and Construction of Facts",credible fact,0.54035836,True
"Science and Technology Studies 2: Science, Power and Construction of Facts",scientific claim,0.6345535,True
"Science and Technology Studies 2: Science, Power and Construction of Facts",collaborative nature,0.5605652,True
"Science and Technology Studies 2: Science, Power and Construction of Facts",dominant conceptualization,0.56925046,True
"Science and Technology Studies 2: Science, Power and Construction of Facts",scientific promise,0.6058645,True
"Science and Technology Studies 2: Science, Power and Construction of Facts",alternative fact,0.55170417,True
"Science and Technology Studies 2: Science, Power and Construction of Facts",economic context,0.54893756,True
"Science and Technology Studies 2: Science, Power and Construction of Facts",power,0.5598186,True
"Science and Technology Studies 2: Science, Power and Construction of Facts",technological culture,0.6394414,True
"Science and Technology Studies 2: Science, Power and Construction of Facts",contemporary movement,0.52309144,True
"Science and Technology Studies 2: Science, Power and Construction of Facts",historical context,0.55654657,True
A Cultural Critique of Our Aging Society,globalization,0.5568949,True
A Cultural Critique of Our Aging Society,cultural,0.59669805,True
A Cultural Critique of Our Aging Society,diverse million,0.5519216,True
A Cultural Critique of Our Aging Society,deism cultural critique,0.55349517,True
A Cultural Critique of Our Aging Society,perspective,0.55200136,True
A Cultural Critique of Our Aging Society,age,0.5511706,True
A Cultural Critique of Our Aging Society,old age,0.6428767,True
A Cultural Critique of Our Aging Society,cultural critique,0.714589,True
A Cultural Critique of Our Aging Society,long life,0.5441515,True
A Cultural Critique of Our Aging Society,personal sphere,0.5587348,True
A Cultural Critique of Our Aging Society,old people,0.573676,True
A Cultural Critique of Our Aging Society,social structure,0.58634377,True
A Cultural Critique of Our Aging Society,aboriginal culture,0.5734391,True
A Cultural Critique of Our Aging Society,gender,0.53937155,True
A Cultural Critique of Our Aging Society,society,0.57095706,True
A Cultural Critique of Our Aging Society,diversity,0.5264071,True
A Cultural Critique of Our Aging Society,age society,0.72250485,True
A Cultural Critique of Our Aging Society,population aging,0.683778,True
A Cultural Critique of Our Aging Society,demographic prediction,0.5672042,True
A Cultural Critique of Our Aging Society,aging,0.6153899,True
A Cultural Critique of Our Aging Society,global population aging,0.66805446,True
A Cultural Critique of Our Aging Society,young generation,0.55554366,True
A Cultural Critique of Our Aging Society,national economy,0.5283762,True
"Medical Humanities: Bodies & Minds, Histories of the Normal and the Pathological",religious context,0.5759892,True
"Medical Humanities: Bodies & Minds, Histories of the Normal and the Pathological",moral system,0.59329283,True
"Medical Humanities: Bodies & Minds, Histories of the Normal and the Pathological",medical sociology,0.70193845,True
"Medical Humanities: Bodies & Minds, Histories of the Normal and the Pathological",biological exploration,0.5314417,True
"Medical Humanities: Bodies & Minds, Histories of the Normal and the Pathological",mind,0.6316058,True
"Medical Humanities: Bodies & Minds, Histories of the Normal and the Pathological",religious aspect,0.5618018,True
"Medical Humanities: Bodies & Minds, Histories of the Normal and the Pathological",illness,0.55459034,True
"Medical Humanities: Bodies & Minds, Histories of the Normal and the Pathological",economic context,0.5267494,True
"Medical Humanities: Bodies & Minds, Histories of the Normal and the Pathological",body,0.6218912,True
"Medical Humanities: Bodies & Minds, Histories of the Normal and the Pathological",pathological,0.65983117,True
"Medical Humanities: Bodies & Minds, Histories of the Normal and the Pathological",organ transplantation,0.55073154,True
"Medical Humanities: Bodies & Minds, Histories of the Normal and the Pathological",various concept,0.56923413,True
"Medical Humanities: Bodies & Minds, Histories of the Normal and the Pathological",ambiguous phenomenon,0.5574701,True
"Medical Humanities: Bodies & Minds, Histories of the Normal and the Pathological",medical humanity,0.67512834,True
Lifting the Iron Curtain. Modern and Contemporary Eastern Europe,eastern,0.53633755,True
Lifting the Iron Curtain. Modern and Contemporary Eastern Europe,late spring,0.52273226,True
Lifting the Iron Curtain. Modern and Contemporary Eastern Europe,democracy,0.5681758,True
Lifting the Iron Curtain. Modern and Contemporary Eastern Europe,communist movement,0.6046404,True
Lifting the Iron Curtain. Modern and Contemporary Eastern Europe,eastern european country,0.6955975,True
Lifting the Iron Curtain. Modern and Contemporary Eastern Europe,turkish uprising,0.5609574,True
Lifting the Iron Curtain. Modern and Contemporary Eastern Europe,economictory,0.5301844,True
Lifting the Iron Curtain. Modern and Contemporary Eastern Europe,soviet union,0.63953567,True
Lifting the Iron Curtain. Modern and Contemporary Eastern Europe,major violent conflict,0.57961047,True
Lifting the Iron Curtain. Modern and Contemporary Eastern Europe,contemporary section,0.56647086,True
Lifting the Iron Curtain. Modern and Contemporary Eastern Europe,key development,0.5326011,True
Lifting the Iron Curtain. Modern and Contemporary Eastern Europe,violent conflict,0.559008,True
Lifting the Iron Curtain. Modern and Contemporary Eastern Europe,conflict,0.53623337,True
Lifting the Iron Curtain. Modern and Contemporary Eastern Europe,numerous recent transformation,0.5703132,True
Lifting the Iron Curtain. Modern and Contemporary Eastern Europe,contemporary eastern Europe,0.7365428,True
Lifting the Iron Curtain. Modern and Contemporary Eastern Europe,iron curtain,0.70860326,True
Lifting the Iron Curtain. Modern and Contemporary Eastern Europe,lenin,0.5829625,True
Lifting the Iron Curtain. Modern and Contemporary Eastern Europe,democratization,0.6152426,True
Lifting the Iron Curtain. Modern and Contemporary Eastern Europe,see opening,0.51209795,True
Lifting the Iron Curtain. Modern and Contemporary Eastern Europe,ukraine,0.60177386,True
Lifting the Iron Curtain. Modern and Contemporary Eastern Europe,europeanization,0.5962379,True
Lifting the Iron Curtain. Modern and Contemporary Eastern Europe,economic transformation,0.61538875,True
Lifting the Iron Curtain. Modern and Contemporary Eastern Europe,military regime,0.5786606,True
Lifting the Iron Curtain. Modern and Contemporary Eastern Europe,comparative politic,0.5900671,True
Lifting the Iron Curtain. Modern and Contemporary Eastern Europe,historical section,0.56619066,True
Lifting the Iron Curtain. Modern and Contemporary Eastern Europe,former yugoslavia,0.636703,True
The Idea of Africa,western idea,0.60420716,True
The Idea of Africa,western colonial nation,0.5262489,True
The Idea of Africa,american philosophy,0.5463213,True
The Idea of Africa,think,0.520807,True
The Idea of Africa,black consciousness movement,0.5678189,True
The Idea of Africa,decolonization movement,0.5800399,True
The Idea of Africa,atlantic slave trade,0.62088645,True
The Idea of Africa,transatlantic slave route,0.570114,True
The Idea of Africa,marginal society,0.53398097,True
The Idea of Africa,social epistemology,0.53586876,True
The Idea of Africa,idea,0.6181861,True
The Idea of Africa,colonialism,0.60275424,True
The Idea of Africa,black radical tradition,0.5663419,True
The Idea of Africa,invention,0.55707514,True
The Idea of Africa,first reading,0.5148497,True
The Idea of Africa,great continent,0.52577674,True
The Idea of Africa,woman scholar,0.50651145,True
Introduction to Chemistry,molecular life,0.59356725,True
Introduction to Chemistry,essential,0.5197088,True
Introduction to Chemistry,fundamental,0.59391284,True
Introduction to Chemistry,biology,0.5917724,True
Introduction to Chemistry,modern chemistry,0.6897682,True
Introduction to Chemistry,chemical compound,0.57653874,True
Introduction to Chemistry,chemistry,0.68622077,True
Introduction to Chemistry,electrochemistry,0.62996936,True
Introduction to Chemistry,base chemistry,0.65969145,True
Introduction to Chemistry,periodic table,0.6123189,True
Introduction to Chemistry,general example,0.5182034,True
Introduction to Chemistry,chemical bond,0.62908417,True
Introduction to Chemistry,concept,0.5477644,True
Introduction to Chemistry,biochemistry,0.65822005,True
Introduction to Chemistry,typical chemical,0.6393162,True
Introduction to Chemistry,atom,0.5252466,True
Introduction to Chemistry,physical chemistry,0.69978154,True
Introduction to Chemistry,chemical property,0.69621027,True
Introduction to Chemistry,reaction,0.51007396,True
Introduction to Chemistry,chemical bonding theory,0.6393937,True
Introduction to Chemistry,chemical,0.6072364,True
Introduction to Chemistry,thermodynamic,0.533454,True
The Digital Enterprise,digital citizen,0.6479494,True
The Digital Enterprise,digital enterprise,0.70188314,True
The Digital Enterprise,cognitive,0.54561764,True
The Digital Enterprise,system development life cycle method,0.58048415,True
The Digital Enterprise,information technology,0.6033784,True
The Digital Enterprise,application,0.5141828,True
The Digital Enterprise,digital society,0.6921815,True
The Digital Enterprise,network technology,0.57040215,True
The Digital Enterprise,digitization,0.57257277,True
The Digital Enterprise,sector,0.5626085,True
The Digital Enterprise,society,0.5823484,True
The Digital Enterprise,enterprise,0.61742413,True
The Digital Enterprise,information system,0.5625812,True
The Digital Enterprise,management,0.5104785,True
The Digital Enterprise,significant economic activity,0.57170916,True
The Digital Enterprise,information management,0.57120293,True
The Digital Enterprise,identity,0.5500858,True
The Digital Enterprise,digital concept,0.6043545,True
The Digital Enterprise,governance,0.55006206,True
The Digital Enterprise,key concept,0.5901313,True
The Digital Enterprise,background,0.52619714,True
The Digital Enterprise,organizational behavior,0.56919503,True
The Digital Enterprise,various context,0.5500761,True
The Digital Enterprise,economic importance,0.61657,True
The Digital Enterprise,methodology,0.5218309,True
Introduction to Biology,animal body,0.648678,True
Introduction to Biology,food chain,0.62464947,True
Introduction to Biology,chemical reaction,0.55977666,True
Introduction to Biology,biological mechanism,0.70712984,True
Introduction to Biology,cellular respiration,0.59373736,True
Introduction to Biology,reproduction,0.63274896,True
Introduction to Biology,organism,0.67986387,True
Introduction to Biology,cellular diversity,0.5828304,True
Introduction to Biology,cell growth,0.60595286,True
Introduction to Biology,biology,0.7099129,True
Introduction to Biology,dna,0.6027469,True
Introduction to Biology,biomolecule,0.6554229,True
Introduction to Biology,otmechanism,0.5339144,True
Introduction to Biology,molecule,0.5924423,True
Introduction to Biology,adaptation,0.6237779,True
Introduction to Biology,metabolism,0.61388886,True
Introduction to Biology,function,0.59737766,True
Introduction to Biology,elementary biological process,0.7370925,True
Introduction to Biology,fundamental building block,0.60576785,True
Introduction to Biology,amino acid sequence,0.6129323,True
Introduction to Biology,organ system,0.59007174,True
Introduction to Biology,structure,0.59960663,True
Introduction to Biology,cell,0.6022792,True
Introduction to Biology,various evolutionary mechanism,0.62395716,True
Introduction to Biology,analogous adaptation,0.5485777,True
Introduction to Biology,photosynthesis,0.5995264,True
Introduction to Biology,organelles,0.63616806,True
Basic Mathematical Tools,probability theory,0.5636975,True
Basic Mathematical Tools,advanced mathematical,0.6656656,True
Basic Mathematical Tools,analytical reasoning,0.60144544,True
Basic Mathematical Tools,mathematical tool,0.75606513,True
Basic Mathematical Tools,limited mathematical background,0.68635464,True
Basic Mathematical Tools,calculus,0.6214668,True
Basic Mathematical Tools,quantitative mathematical analysis,0.64115566,True
Basic Mathematical Tools,function analysis,0.59881604,True
Basic Mathematical Tools,quantitative problem,0.61233366,True
Basic Mathematical Tools,mathematical problem,0.58899224,True
Basic Mathematical Tools,analysis,0.59759206,True
Basic Mathematical Tools,mathematic,0.64426947,True
Basic Mathematical Tools,geometry,0.61493766,True
Basic Mathematical Tools,thorough mathematical,0.651194,True
Basic Mathematical Tools,computation,0.5524746,True
Basic Mathematical Tools,differentiation,0.5649247,True
Sustainable Development: An Introduction,sustainable way,0.6693552,True
Sustainable Development: An Introduction,dangerous global environmental impact point,0.5805593,True
Sustainable Development: An Introduction,sustainable development,0.6571356,True
Sustainable Development: An Introduction,concept,0.5487418,True
Sustainable Development: An Introduction,sustainability,0.64985645,True
Sustainable Development: An Introduction,immense global human impact,0.5702237,True
Sustainable Development: An Introduction,human development,0.5893669,True
Sustainable Development: An Introduction,global scale,0.5555689,True
Sustainable Development: An Introduction,irreversible climate change,0.58134806,True
Sustainable Development: An Introduction,sustainable society,0.7082484,True
Sustainable Development: An Introduction,environmental boundary,0.5443703,True
Sustainable Development: An Introduction,global society,0.5913551,True
Discrete Mathematics,permutation,0.54223895,True
Discrete Mathematics,logic,0.5638937,True
Discrete Mathematics,several fundamental concept,0.67456263,True
Discrete Mathematics,fundamental concept,0.6737971,True
Discrete Mathematics,integer,0.5718115,True
Discrete Mathematics,mathematical statement,0.6175326,True
Discrete Mathematics,prime number,0.54461753,True
Discrete Mathematics,real number,0.5871314,True
Discrete Mathematics,mathematical concept,0.7549286,True
Discrete Mathematics,smart counting,0.5767107,True
Discrete Mathematics,concept,0.611223,True
Discrete Mathematics,time mathematic,0.57265615,True
Discrete Mathematics,discrete mathematic,0.73930913,True
Discrete Mathematics,set,0.5369816,True
Discrete Mathematics,combinatoric,0.6186279,True
Discrete Mathematics,otmathematic discrete mathematic,0.7130842,True
Discrete Mathematics,mathematical,0.66379905,True
Discrete Mathematics,natural number,0.647491,True
Discrete Mathematics,mathematic,0.61467415,True
Discrete Mathematics,number,0.54317254,True
Discrete Mathematics,perfect discrete mathematic,0.69862586,True
Human Physiology,cell membrane,0.58954334,True
Human Physiology,cell,0.58321613,True
Human Physiology,human body,0.6135378,True
Human Physiology,physiology,0.74515426,True
Human Physiology,homeostasis,0.63737595,True
Human Physiology,physiology attempt,0.68862283,True
Human Physiology,molecular physiology,0.67395705,True
Human Physiology,physiological function,0.7295317,True
Human Physiology,human nervous system,0.616362,True
Human Physiology,human body perform function,0.6980282,True
Human Physiology,function,0.59169817,True
Human Physiology,respiratory physiology,0.65859395,True
Human Physiology,gastrointestinal physiology,0.6351588,True
Human Physiology,healthy human body,0.6252675,True
Human Physiology,human physiology,0.78785473,True
Introduction to Game Theory,manipulation,0.56875014,True
Introduction to Game Theory,fundamental issue,0.5906108,True
Introduction to Game Theory,situation,0.55325353,True
Introduction to Game Theory,solution concept,0.59768224,True
Introduction to Game Theory,strategic possibility,0.63650644,True
Introduction to Game Theory,strategic decision,0.5927143,True
Introduction to Game Theory,game theory,0.7314304,True
Introduction to Game Theory,fundamental,0.55637777,True
Introduction to Game Theory,game theorytroduction,0.72196484,True
Introduction to Programming,abstraction,0.57383436,True
Introduction to Programming,program design,0.64330894,True
Introduction to Programming,practical application,0.58343506,True
Introduction to Programming,intensivetroduction,0.500882,True
Introduction to Programming,structured programming,0.6991236,True
Introduction to Programming,modern programming,0.6693762,True
Introduction to Programming,computer programming,0.6748459,True
Introduction to Programming,programming,0.670052,True
Introduction to Programming,concept,0.5563835,True
Introduction to Programming,modular approach,0.61698395,True
Introduction to Programming,encapsulation,0.5699206,True
Introduction to Programming,software development,0.6516038,True
Introduction to Programming,software development environment,0.6208221,True
Introduction to Programming,shorttroduction,0.5056095,True
Introduction to Programming,software component,0.62284976,True
Introduction to Programming,fundamental,0.5488683,True
Introduction to Programming,prior programming experience,0.61662483,True
Organic Chemistry,atomic theory,0.5995989,True
Organic Chemistry,common organic compound,0.62773794,True
Organic Chemistry,chemical property,0.63232684,True
Organic Chemistry,reaction,0.54220885,True
Organic Chemistry,important fundamental,0.61447227,True
Organic Chemistry,fundamental organic reaction,0.70929384,True
Organic Chemistry,important organic reaction,0.6882436,True
Organic Chemistry,molecular orbital theory,0.6328125,True
Organic Chemistry,organic molecule,0.6841098,True
Organic Chemistry,organic chemistry,0.72641337,True
Organic Chemistry,organic compound,0.62662077,True
Organic Chemistry,important functional group,0.65575755,True
Organic Chemistry,organic synthesis,0.664789,True
Organic Chemistry,biological compound,0.6087626,True
Organic Chemistry,stereochemistry,0.7192468,True
Organic Chemistry,otorganic reaction,0.5660305,True
Calculus,practical application,0.5672361,True
Calculus,graph,0.5454533,True
Calculus,technique,0.5559284,True
Calculus,subject,0.5311471,True
Calculus,differential equation,0.50467813,True
Calculus,calculus,0.7732909,True
Calculus,function,0.5748012,True
Calculus,addition,0.55684495,True
Calculus,computation,0.61340076,True
Calculus,computational,0.5604145,True
Calculus,high school,0.60032076,True
Calculus,concept,0.504138,True
Calculus,mean value theorem,0.58401865,True
Calculus,derivative,0.57054305,True
Calculus,differentiation,0.6379697,True
Calculus,integration,0.6106154,True
Calculus,taylor polynomials,0.59313107,True
Calculus,analysis,0.59843314,True
Linear Algebra,practical application,0.61480826,True
Linear Algebra,orthogonality,0.6631324,True
Linear Algebra,vector space,0.6773771,True
Linear Algebra,important application,0.57506925,True
Linear Algebra,eigenvector,0.6560569,True
Linear Algebra,application,0.5689721,True
Linear Algebra,introductory linear algebra,0.7974235,True
Linear Algebra,linear system,0.72609997,True
Linear Algebra,linear function,0.66305614,True
Linear Algebra,eigenvalue,0.62357944,True
Linear Algebra,geometric point,0.5977689,True
Linear Algebra,matrix,0.6909616,True
Linear Algebra,vector,0.66806495,True
Linear Algebra,theory,0.57836175,True
Linear Algebra,linear,0.70941985,True
Linear Algebra,linear algebra,0.7082623,True
Linear Algebra,linear equation,0.6095669,True
Linear Algebra,vector computation,0.68711406,True
Linear Algebra,concept,0.586519,True
Linear Algebra,projection,0.5914798,True
Linear Algebra,mathematical problem,0.63105416,True
Linear Algebra,application area,0.5452075,True
Linear Algebra,linear mapping,0.6793598,True
Linear Algebra,inner product,0.5825284,True
Linear Algebra,rotation,0.6155705,True
Linear Algebra,operation research,0.5230523,True
Linear Algebra,mathematic,0.6564202,True
Linear Algebra,equation,0.54971766,True
Genetics and Evolution,selection,0.59019774,True
Genetics and Evolution,population genetic,0.63507843,True
Genetics and Evolution,mutation,0.61305964,True
Genetics and Evolution,natural selection,0.622753,True
Genetics and Evolution,evolutionary theory,0.6934738,True
Genetics and Evolution,evolutionary genetic,0.70055056,True
Genetics and Evolution,evolution,0.6446154,True
Genetics and Evolution,recombination,0.6029241,True
Genetics and Evolution,psychology,0.5783917,True
Genetics and Evolution,geneticformation,0.6224171,True
Genetics and Evolution,biology,0.61507505,True
Genetics and Evolution,evolutionary change,0.6601012,True
Genetics and Evolution,dna,0.5839493,True
Genetics and Evolution,molecular genetic,0.6395626,True
Genetics and Evolution,molecule,0.5400212,True
Genetics and Evolution,evolutionary model,0.67602205,True
Genetics and Evolution,gene expression,0.56709504,True
Genetics and Evolution,genetic conflict,0.6592753,True
Genetics and Evolution,sexual selection,0.61753154,True
Genetics and Evolution,theory,0.58166385,True
Genetics and Evolution,social theory,0.5403056,True
Genetics and Evolution,life cycle,0.5674174,True
Genetics and Evolution,mendelian,0.5774728,True
Genetics and Evolution,various evolutionary mechanism,0.701202,True
Genetics and Evolution,ultimateist theory,0.57091206,True
Genetics and Evolution,genetic,0.6266811,True
Immunology,foreign cell,0.57832295,True
Immunology,cell,0.55801195,True
Immunology,immune mechanism,0.6862117,True
Immunology,cell system,0.61478454,True
Immunology,adaptive immune system,0.68321484,True
Immunology,molecular regulatory mechanism,0.5447843,True
Immunology,foreign protein,0.5327734,True
Immunology,transplantation,0.56952053,True
Immunology,secondary motor tissue,0.5140249,True
Immunology,immunization,0.5927207,True
Immunology,immune response,0.625757,True
Immunology,adaptive immunity,0.6547431,True
Data Mining,ensemble technique,0.56856096,True
Data Mining,new scientific field,0.571827,True
Data Mining,technique,0.5340593,True
Data Mining,discovery,0.51051944,True
Data Mining,statistic,0.5610539,True
Data Mining,typical database,0.6237229,True
Data Mining,treeduction,0.56062394,True
Data Mining,fundamental concept,0.5741394,True
Data Mining,mining result,0.6448761,True
Data Mining,data preparation,0.60082924,True
Data Mining,elementary database,0.5973836,True
Data Mining,standard statistical analysis,0.59973466,True
Data Mining,association rule,0.6274406,True
Data Mining,new technique,0.524253,True
Data Mining,data mining,0.75395554,True
Data Mining,large database,0.59787005,True
Data Mining,machine,0.50045943,True
Data Mining,mining tool,0.62330496,True
Data Mining,data mining technique,0.7463689,True
Data Mining,mining technique,0.7233802,True
Data Mining,datum,0.5033281,True
Functional Neuroanatomy,neuroscience,0.6571165,True
Functional Neuroanatomy,digital homeostasis,0.5708339,True
Functional Neuroanatomy,functional neuroanatomy,0.779007,True
Functional Neuroanatomy,brain,0.6224016,True
Functional Neuroanatomy,advanced neuroscience functional neuroanatomy,0.7650114,True
Functional Neuroanatomy,human health,0.55341125,True
Functional Neuroanatomy,nervous system,0.6245661,True
Functional Neuroanatomy,anatomy,0.6033652,True
Functional Neuroanatomy,function,0.57477176,True
Functional Neuroanatomy,peripheral nervous system,0.639457,True
Functional Neuroanatomy,spinal cord,0.6139586,True
Functional Neuroanatomy,scientific,0.5120617,True
Functional Neuroanatomy,cognitive processing,0.56011283,True
Biochemistry,biocatalyst,0.633276,True
Biochemistry,biomacromolecule,0.69787246,True
Biochemistry,recent chemical,0.512164,True
Biochemistry,metabolic pathway,0.63855475,True
Biochemistry,dna,0.59914315,True
Biochemistry,cell biology,0.6412835,True
Biochemistry,protein,0.5983865,True
Biochemistry,function,0.57905936,True
Biochemistry,rna,0.577682,True
Biochemistry,biological molecule,0.69266987,True
Biochemistry,specialized life,0.53278995,True
Biochemistry,advanced biochemistry,0.7207414,True
Biochemistry,enzyme,0.6291814,True
Biochemistry,biochemistry,0.7602147,True
Biochemistry,structure,0.56576324,True
Biochemistry,polysaccharide,0.5852936,True
Biochemistry,cell,0.575086,True
Biochemistry,live cell,0.6179483,True
Biochemistry,carbohydrate,0.580528,True
Biochemistry,life,0.53570795,True
Artificial Intelligence,system,0.53399086,True
Artificial Intelligence,neural network,0.59713984,True
Artificial Intelligence,intelligent agent,0.7140235,True
Artificial Intelligence,algorithm,0.6334279,True
Artificial Intelligence,computer vision,0.6173747,True
Artificial Intelligence,robot,0.598467,True
Artificial Intelligence,computational technique,0.5971526,True
Artificial Intelligence,metaphor,0.5611545,True
Artificial Intelligence,lecture,0.5537697,True
Artificial Intelligence,artificialtelligence community,0.6391753,True
Artificial Intelligence,art concept,0.53180575,True
Artificial Intelligence,optimal solution,0.50159454,True
Artificial Intelligence,artificialtelligence,0.67503095,True
Artificial Intelligence,complicated environment,0.5480256,True
Artificial Intelligence,machines,0.5533401,True
Artificial Intelligence,artificialtelligence research,0.6792295,True
Cell Biology,cell cycle,0.6114433,True
Cell Biology,biological,0.6047204,True
Cell Biology,organism,0.5631756,True
Cell Biology,medical research,0.52749944,True
Cell Biology,genetic process,0.62790805,True
Cell Biology,general cell,0.61741626,True
Cell Biology,genome,0.5845782,True
Cell Biology,research area,0.56195915,True
Cell Biology,cell biology,0.7117269,True
Cell Biology,academictegrity,0.56265044,True
Cell Biology,molecular process,0.6114068,True
Cell Biology,dna technology,0.5892515,True
Cell Biology,biological process,0.65705764,True
Cell Biology,detailed molecular level,0.61862445,True
Cell Biology,molecular cell biology,0.7151328,True
Cell Biology,cell,0.65295446,True
Cell Biology,membrane transport,0.6146974,True
Cell Biology,cell death,0.6091325,True
Cell Biology,membranes,0.5597065,True
Cell Biology,nuclear architecture,0.58432007,True
Computer Science,programming language,0.63787854,True
Computer Science,computer architecture,0.5941973,True
Computer Science,concept,0.567745,True
Computer Science,informatic,0.52854747,True
Computer Science,number system,0.57394993,True
Computer Science,fundamental concept,0.60765266,True
Computer Science,computer,0.5266354,True
Microbiology,approach,0.50482994,True
Microbiology,introductory lecture,0.6111685,True
Microbiology,bacteriology,0.6356353,True
Microbiology,microorganism,0.5985342,True
Microbiology,epidemiology,0.5872425,True
Microbiology,lecture,0.58551073,True
Microbiology,outbreak management,0.6392652,True
Microbiology,resistant bacteria,0.61402,True
Microbiology,classification,0.5928879,True
Microbiology,environmental microbiology,0.6561254,True
Microbiology,microbiology,0.6826962,True
Microbiology,week microbiology,0.7679191,True
Microbiology,apply microbiology,0.701488,True
Microbiology,bacterial specie,0.6336466,True
Microbiology,biogeochemical cycle,0.5651963,True
Microbiology,role microorganism,0.6348965,True
Microbiology,infectiveness,0.5808934,True
Climate Change,climate mitigation,0.55944276,True
Climate Change,future climate change,0.67894125,True
Climate Change,emission,0.572253,True
Climate Change,adaptation,0.5688332,True
Climate Change,art climate,0.5906297,True
